1342|Vice President|Margaret Andrews|
1342|Vice President|Catherine Morrison|
1343|President|Doris Porter|
1343|President|Christine Rodriguez|
1344|Treasurer|Jason Davis|
1344|Treasurer|Janet Shaw|
1344|Treasurer|Anthony Gomez|
1344|Treasurer|Catherine Ross|
1345|President|Laurie Austin|Armed with a background in healthcare and a commitment to improving patient outcomes, this individual has made significant contributions to the field of medical research. Their groundbreaking discoveries and innovative treatments have saved countless lives and paved the way for new advancements in the fight against disease.
1345|President|Anne Wright|
1345|President|Louise Harrison|
1346|Vice President|Billy Martin|
1346|Vice President|Margaret Kennedy|
1347|Treasurer|Eugene Wagner|
1348|Vice President|Kathy Gilbert|
1348|Vice President|Sarah Castillo|
1348|Vice President|Gabriel Campbell|
1348|Vice President|Thomas Griffin|A seasoned journalist and storyteller, this individual has spent their career shining a light on important issues and giving voice to the voiceless. Whether it's reporting from conflict zones around the world or uncovering corruption and injustice in their own community, they have demonstrated a fearless commitment to truth and integrity in journalism. Their dedication to holding power to account and amplifying marginalized voices has earned them recognition as a trusted and respected journalist.
1349|President|Stephanie Franklin|
1349|President|Walter Thompson|
1350|Secretary|Shirley Watkins|
1350|Secretary|Andrew Gutierrez|
1350|Secretary|Betty Fisher|
1350|Secretary|Austin Morales|
1351|Vice President|Janet Ross|
1351|Vice President|Robert Morris|
1352|Treasurer|Arthur Carroll|
1353|Vice President|Judith West|
1353|Vice President|Susan Thomas|
1353|Vice President|Emily Sanders|
1353|Vice President|Ann Williamson|
1354|Treasurer|Katherine Boyd|
1355|Treasurer|Anthony Ryan|
1355|Treasurer|Joan Jacobs|
1356|Secretary|Alice Chavez|Armed with a deep understanding of human behavior and a commitment to improving mental health outcomes, this individual has dedicated their career to providing compassionate care and support to those in need. Their work as a therapist and counselor has touched the lives of countless individuals, helping them navigate life's challenges and find hope in difficult times.
1356|Secretary|Noah Carpenter|
1356|Secretary|Doris Green|
1356|Secretary|Harry West|
1357|Vice President|Ruth Moreno|
1358|Secretary|Lisa Cruz|
1358|Secretary|Jennifer Morgan|
1358|Secretary|Richard Murray|
1358|Secretary|Roger Perkins|
1359|President|Edna Lynch|
1359|President|Willie Hamilton|
1359|President|Mildred Brooks|
1359|President|Roger Brown|
1360|Treasurer|David Garcia|
1361|Vice President|Zachary Holland|
1362|Secretary|Benjamin Crawford|
1363|Vice President|Kathy Johnson|
1363|Vice President|Melissa Burns|A seasoned journalist and storyteller, this individual has spent their career shining a light on important issues and giving voice to the voiceless. Whether it's reporting from conflict zones around the world or uncovering corruption and injustice in their own community, they have demonstrated a fearless commitment to truth and integrity in journalism. Their dedication to holding power to account and amplifying marginalized voices has earned them recognition as a trusted and respected journalist.
1364|President|Timothy Fisher|
1364|President|Jacob Patterson|
1365|Treasurer|Margaret Chapman|
1365|Treasurer|Patricia Warren|
1365|Treasurer|Samuel Frazier|
1366|Secretary|Carol Carr|
1366|Secretary|Nicholas Carroll|With a background in technology and a flair for innovation, this individual has played a key role in driving digital transformation across a wide range of industries. Their expertise in software development and project management has enabled organizations to streamline operations, increase efficiency, and stay ahead of the curve in an ever-evolving marketplace.
1366|Secretary|Rachel Wagner|
1367|President|Michael Ramos|
1367|President|Frances Bennett|
1367|President|Karen Lawson|
1367|President|Christine Bryant|
1368|Vice President|Frances Fuller|
1369|Treasurer|Benjamin Mccoy|
1369|Treasurer|Samuel Sims|
1369|Treasurer|Heather Morales|
1370|Secretary|Nancy Knight|
1370|Secretary|Michael Brewer|
1370|Secretary|Jonathan Reed|
1370|Secretary|Michelle Fowler|
1371|Treasurer|Frances Sanchez|Armed with a background in healthcare and a commitment to improving patient outcomes, this individual has made significant contributions to the field of medical research. Their groundbreaking discoveries and innovative treatments have saved countless lives and paved the way for new advancements in the fight against disease.
1371|Treasurer|Carl Ward|
1372|Vice President|Sandra Cox|
1372|Vice President|Melissa Roberts|
1372|Vice President|Sara Morales|
1373|Secretary|Victor Ramos|As a seasoned educator and advocate for lifelong learning, this individual has dedicated their career to empowering others through education. With a deep-rooted belief in the transformative power of knowledge, they have championed initiatives to improve access to education for all, regardless of background or circumstance. Their innovative teaching methods and commitment to fostering a culture of inclusivity have inspired countless students to reach their full potential and make a positive impact on the world.
1373|Secretary|Laura Wright|
1373|Secretary|Jennifer Hernandez|
1373|Secretary|Adam Cunningham|
1374|Treasurer|Heather Weaver|
1374|Treasurer|Laurie White|
1375|President|Victoria Hicks|
1375|President|Nicholas Larson|
1375|President|Julie Ramos|
1375|President|Bryan Hunt|
1376|Treasurer|Susan Gonzalez|
1377|President|Martha Carlson|
1377|President|Daniel Bennett|
1378|Secretary|Catherine Hill|
1378|Secretary|Gloria Williamson|
1379|Vice President|Rachel Turner|
1379|Vice President|Samuel Flores|
1379|Vice President|Kimberly Garrett|
1380|Treasurer|Terri Olson|
1380|Treasurer|Douglas Shaw|
1380|Treasurer|Darlene Chavez|
1381|Vice President|Gloria Diaz|
1382|Secretary|Douglas Thomas|A seasoned educator with a flair for curriculum development, this individual has spent years shaping the minds of future generations. Their commitment to fostering a love of learning and critical thinking skills among students has earned them accolades from colleagues and students alike, establishing them as a respected figure in the field of education.
1383|Treasurer|Robert Wheeler|A visionary leader with a flair for strategic thinking, this individual has built a reputation for driving organizational growth and success. With a background in business management and a track record of navigating complex challenges, they have spearheaded initiatives that have propelled companies to new heights. Their ability to inspire and motivate teams, coupled with their unwavering dedication to achieving results, has earned them recognition as a transformative force in the business world.
1383|Treasurer|Gregory Robinson|
1383|Treasurer|Mary Mccoy|
1384|President|Gary Gray|
1384|President|Michelle Watkins|
1384|President|Nathan Martinez|
1384|President|Laura Rodriguez|
1385|President|Betty Bell|
1385|President|William Mills|
1385|President|Bonnie Arnold|This individual's journey in the field of social work has been marked by a steadfast dedication to serving vulnerable populations and advocating for social justice. Their tireless efforts to empower individuals and communities facing adversity have made a lasting impact, fostering positive change and resilience in the face of systemic challenges.
1386|Treasurer|Benjamin Rodriguez|With a background in finance and a keen eye for detail, this individual has established themselves as a trusted advisor in the world of investment management. Their strategic insights and prudent decision-making have consistently delivered strong returns for their clients, earning them a reputation as a savvy investor and a thought leader in the financial sector.
1387|Vice President|Vicki Mcdonald|
1387|Vice President|Peter Cole|
1387|Vice President|Wayne Hamilton|With a background in psychology and a passion for mental health advocacy, this individual has dedicated their career to breaking down stigma and expanding access to quality mental healthcare services. Their work in community outreach and counseling has provided support and healing to countless individuals navigating life's challenges.
1387|Vice President|Rachel Garrett|
1388|President|Melissa Rice|
1388|President|Dennis Perkins|
1388|President|Teresa Young|
1388|President|Brenda Thomas|
1389|Vice President|Rachel Allen|
1389|Vice President|Martha Owens|
1390|Secretary|Carolyn Fernandez|
1391|Treasurer|Kyle Ramirez|
1391|Treasurer|Ethan Evans|
1392|President|Anna Burke|
1392|President|Michelle Gardner|
1392|President|Patricia Simmons|
1392|President|Raymond Carr|
1393|Secretary|Juan Garza|
1393|Secretary|Christopher Howard|
1394|Vice President|Ronald Lynch|
1394|Vice President|Michael Morgan|
1394|Vice President|Kathleen Payne|
1395|President|Zachary Nelson|
1395|President|Christopher Morrison|
1395|President|Joyce Rose|
1396|Secretary|Emily Ortiz|
1396|Secretary|Phyllis Arnold|
1396|Secretary|Harold Lynch|
1397|Secretary|Kathy Tucker|
1397|Secretary|Samuel Foster|
1398|Treasurer|Kyle Ramirez|With a background in healthcare and a passion for serving others, this individual has devoted their life to improving the well-being of their community. Whether it's providing compassionate care to patients in need or advocating for policies that promote public health, they have consistently demonstrated a commitment to making a difference. Their unwavering dedication to their profession and their tireless efforts to address the evolving needs of society have earned them the respect and admiration of colleagues and peers alike.
1399|Secretary|Linda Scott|
1400|Treasurer|Julie Griffin|
1400|Treasurer|Joyce Gray|Armed with a deep understanding of human behavior and a commitment to improving mental health outcomes, this individual has dedicated their career to providing compassionate care and support to those in need. Their work as a therapist and counselor has touched the lives of countless individuals, helping them navigate life's challenges and find hope in difficult times.
1400|Treasurer|Patricia Wallace|
1400|Treasurer|Christine Ramos|
1401|Vice President|Kimberly Bell|
1402|President|Donna Morgan|
1402|President|Catherine Banks|
1403|Secretary|Joan Black|With a background in technology and a flair for innovation, this individual has played a key role in driving digital transformation across a wide range of industries. Their expertise in software development and project management has enabled organizations to streamline operations, increase efficiency, and stay ahead of the curve in an ever-evolving marketplace.
1403|Secretary|Albert Foster|As a seasoned educator and advocate for lifelong learning, this individual has dedicated their career to empowering others through education. With a deep-rooted belief in the transformative power of knowledge, they have championed initiatives to improve access to education for all, regardless of background or circumstance. Their innovative teaching methods and commitment to fostering a culture of inclusivity have inspired countless students to reach their full potential and make a positive impact on the world.
1403|Secretary|Kathryn Watkins|
1403|Secretary|Kevin Evans|
1404|Treasurer|Bryan Butler|
1404|Treasurer|Sara Larson|
1404|Treasurer|Joyce Brewer|With a deep passion for environmental conservation, this individual has dedicated their career to researching sustainable agricultural practices and advocating for biodiversity protection. Their innovative approaches to land management have earned them recognition within the scientific community, and they continue to lead initiatives aimed at mitigating the impacts of climate change on ecosystems worldwide.
1405|Secretary|Jacqueline Franklin|
1406|President|Diane Pearson|
1406|President|Kimberly Jackson|With a background in psychology and a passion for helping others unlock their full potential, this individual has dedicated their career to the field of coaching and personal development. Through their transformative coaching programs and workshops, they have empowered countless individuals to overcome obstacles, achieve their goals, and live lives of fulfillment and purpose. Their unique blend of empathy, insight, and practical wisdom has made them a trusted guide and mentor to clients seeking to create positive change in their lives.
1406|President|Arthur Porter|
1406|President|Matthew Matthews|
1407|Vice President|Wayne Morales|
1407|Vice President|Joshua Dean|
1408|Treasurer|Justin Hughes|
1409|President|Betty Davis|
1409|President|Rachel Evans|
1409|President|Amy Howell|
1410|Vice President|Thomas Murphy|
1410|Vice President|Victor Lewis|
1411|Vice President|Zachary Marshall|
1411|Vice President|Sandra Jackson|
1411|Vice President|Emily Miller|
1412|President|Frances Sanders|
1412|President|Adam Rogers|
1412|President|Samuel Olson|
1412|President|George Hall|
1413|Vice President|Kenneth Torres|
1414|Treasurer|Shirley Williams|
1414|Treasurer|Walter Russell|
1415|Secretary|Kyle Kim|
1416|President|Emma Kelly|
1416|President|Mary Hanson|
1416|President|Lisa Cole|
1416|President|Carol Medina|
1417|Vice President|Victor Alvarez|
1417|Vice President|Rachel Washington|
1417|Vice President|Gary Collins|
1418|Secretary|Ronald Hunt|
1418|Secretary|Charles Silva|
1418|Secretary|Janet Warren|As a seasoned journalist, this individual has made a name for themselves by fearlessly pursuing truth and shedding light on pressing social and political issues. Their commitment to journalistic integrity and investigative reporting has earned them respect within the industry and sparked meaningful conversations that drive societal change.
1419|Treasurer|Jeffrey Davis|
1419|Treasurer|Susan Hawkins|
1419|Treasurer|Shirley Reynolds|
1419|Treasurer|Stephen Lane|
1420|Treasurer|Elizabeth Young|
1420|Treasurer|Judith Burns|
1421|Vice President|Victoria Hawkins|
1421|Vice President|Andrew Knight|
1422|President|Joan Jacobs|
1422|President|Rachel Stephens|
1422|President|Alice Vasquez|
1423|Secretary|Roger Ruiz|
1424|Vice President|Brenda Richards|
1425|Secretary|Kathy West|
1425|Secretary|Dennis Montgomery|
1425|Secretary|Mary Richardson|
1425|Secretary|Louis Fields|
1426|Treasurer|Benjamin Bailey|With a background in social work and a passion for advocacy, this individual has dedicated their life to fighting for social justice and equality. Through their work with marginalized communities, they have witnessed firsthand the impact of systemic injustice and inequality on people's lives. Their tireless advocacy efforts, from organizing grassroots movements to lobbying for policy change, have helped to bring about meaningful progress in the fight for a more just and equitable society.
1426|Treasurer|Diana Morrison|With a passion for innovation and problem-solving, this individual brings a wealth of experience in research and development to every project undertaken. Their dedication to pushing boundaries and exploring new possibilities has led to groundbreaking advancements in various fields, earning them recognition as a visionary thinker and a leader in their industry.
1426|Treasurer|Walter Watson|
1427|President|Ann Mcdonald|
1427|President|Virginia Jackson|
1427|President|Ryan Hudson|
1427|President|Amanda Ortiz|
1428|Treasurer|Diana Mitchell|
1428|Treasurer|Doris Watkins|
1429|Vice President|Anthony Brewer|
1429|Vice President|Kathleen Rogers|
1430|Secretary|Anthony Hanson|
1430|Secretary|Charles Carroll|As a seasoned educator and lifelong learner, this individual is passionate about inspiring the next generation of leaders and thinkers. With a focus on fostering creativity and critical thinking skills, they have created dynamic learning environments where students are encouraged to explore their interests and pursue their passions.
1430|Secretary|Harry Crawford|
1430|Secretary|Gloria Campbell|With a background in healthcare and a passion for serving others, this individual has devoted their life to improving the well-being of their community. Whether it's providing compassionate care to patients in need or advocating for policies that promote public health, they have consistently demonstrated a commitment to making a difference. Their unwavering dedication to their profession and their tireless efforts to address the evolving needs of society have earned them the respect and admiration of colleagues and peers alike.
1431|Treasurer|Janet Campbell|
1431|Treasurer|Mildred Peterson|
1431|Treasurer|Walter White|
1431|Treasurer|Brenda Hughes|
1432|President|Mildred Gonzalez|
1433|Vice President|Amanda Welch|
1433|Vice President|Raymond Freeman|
1434|Treasurer|Jose Olson|
1435|Treasurer|Elizabeth Wells|
1435|Treasurer|Crystal Harrison|
1435|Treasurer|Michelle Carlson|
1435|Treasurer|Bruce Young|
1436|Treasurer|Edward Thompson|
1436|Treasurer|Patrick Coleman|With a background in psychology and a passion for helping others unlock their full potential, this individual has dedicated their career to the field of coaching and personal development. Through their transformative coaching programs and workshops, they have empowered countless individuals to overcome obstacles, achieve their goals, and live lives of fulfillment and purpose. Their unique blend of empathy, insight, and practical wisdom has made them a trusted guide and mentor to clients seeking to create positive change in their lives.
1436|Treasurer|Sarah Snyder|
1436|Treasurer|Joe Rodriguez|
1437|President|Bryan Greene|
1437|President|Carl Harris|
1437|President|John Hart|
1437|President|Joshua White|
1438|Vice President|Steven Freeman|
1438|Vice President|Linda Baker|
1438|Vice President|Roy Gomez|
1438|Vice President|Gloria Moreno|
1439|Secretary|Brandon Jenkins|
1439|Secretary|William Ortiz|
1440|Vice President|Joan Barnes|
1440|Vice President|Kyle Wilson|
1440|Vice President|Wanda Alexander|
1440|Vice President|Sharon Richards|
1441|Treasurer|Gabriel Ramirez|
1441|Treasurer|Margaret Garza|
1442|Secretary|Steven Harrison|
1442|Secretary|Charles Harrison|
1442|Secretary|Jacqueline Russell|
1443|Secretary|Andrew Young|
1444|Vice President|Susan Allen|
1445|President|Maria Lewis|With a background in journalism and a passion for storytelling, this individual has dedicated their career to shining a light on important issues and amplifying the voices of those who are often overlooked. Through their work as a writer and reporter, they have challenged the status quo and sparked meaningful conversations about pressing social and political issues.
1446|Treasurer|Nicole Richards|
1446|Treasurer|Charles Wheeler|
1446|Treasurer|Roger Rogers|A visionary leader with a flair for strategic thinking, this individual has built a reputation for driving organizational growth and success. With a background in business management and a track record of navigating complex challenges, they have spearheaded initiatives that have propelled companies to new heights. Their ability to inspire and motivate teams, coupled with their unwavering dedication to achieving results, has earned them recognition as a transformative force in the business world.
1446|Treasurer|Barbara Wright|
1447|Secretary|Crystal Morgan|
1447|Secretary|Darlene Hamilton|
1447|Secretary|David Medina|
1447|Secretary|Dorothy Lawson|
1448|President|Harry Watson|
1448|President|Jessica Coleman|
1449|Treasurer|Anne Torres|
1449|Treasurer|Ethan Riley|
1450|Treasurer|Gloria West|
1450|Treasurer|Edna Chapman|
1450|Treasurer|Martha Jacobs|
1451|Secretary|John Kim|
1451|Secretary|Nicholas Medina|
1451|Secretary|Christine Simmons|
1451|Secretary|Daniel Simmons|
1452|Vice President|Eugene Lee|
1452|Vice President|Christine Little|
1452|Vice President|Patrick Gomez|
1453|Treasurer|Aaron Dunn|
1454|Treasurer|Anthony Spencer|
1454|Treasurer|Virginia Chavez|
1454|Treasurer|Frank Robertson|
1455|Vice President|Patrick Knight|
1455|Vice President|Jordan Lewis|
1455|Vice President|Lisa Arnold|
1455|Vice President|Karen Wheeler|
1456|Secretary|Sarah Sims|
1456|Secretary|Joseph Green|
1456|Secretary|Laurie Rodriguez|
1456|Secretary|Jordan Turner|
1457|Vice President|Vicki Cox|
1457|Vice President|James Griffin|
1457|Vice President|Kathryn Reyes|
1458|Treasurer|Thomas Mills|
1458|Treasurer|Ann Stevens|
1458|Treasurer|Donald Foster|
1458|Treasurer|Louis White|
1459|President|Louise Chavez|A seasoned educator with a flair for curriculum development, this individual has spent years shaping the minds of future generations. Their commitment to fostering a love of learning and critical thinking skills among students has earned them accolades from colleagues and students alike, establishing them as a respected figure in the field of education.
1459|President|Shirley Ruiz|As a seasoned journalist, this individual has made a name for themselves by fearlessly pursuing truth and shedding light on pressing social and political issues. Their commitment to journalistic integrity and investigative reporting has earned them respect within the industry and sparked meaningful conversations that drive societal change.
1459|President|Kathryn Gardner|
1459|President|Raymond Frazier|
1460|Vice President|Joseph Lopez|
1460|Vice President|Kevin Ryan|
1460|Vice President|Paul Hudson|
1460|Vice President|Rebecca Carpenter|With a passion for innovation and a commitment to excellence, this individual has dedicated their career to pushing the boundaries of technology. Their pioneering work in the field of artificial intelligence has led to breakthroughs that have revolutionized industries ranging from healthcare to finance. With a relentless drive for problem-solving and a keen eye for detail, they continue to be at the forefront of cutting-edge research, shaping the future of technology for generations to come.
1461|Secretary|Joan Wilson|
1462|Vice President|Raymond Nichols|
1462|Vice President|Kathryn Romero|
1462|Vice President|Lawrence Jenkins|
1463|President|Diana Medina|
1463|President|Amanda Webb|
1463|President|Tyler Snyder|
1464|Treasurer|Justin Edwards|
1465|Secretary|Raymond Ortiz|
1465|Secretary|Christine Pierce|
1465|Secretary|Joshua Robertson|
1465|Secretary|Michelle Fox|
1466|Vice President|Andrew Wagner|
1466|Vice President|Diane Fernandez|
1466|Vice President|Emily Spencer|
1466|Vice President|Andrew Little|
1467|Secretary|Jesse Chapman|A visionary leader with a flair for strategic thinking, this individual has built a reputation for driving organizational growth and success. With a background in business management and a track record of navigating complex challenges, they have spearheaded initiatives that have propelled companies to new heights. Their ability to inspire and motivate teams, coupled with their unwavering dedication to achieving results, has earned them recognition as a transformative force in the business world.
1467|Secretary|Gary Pierce|
1468|Treasurer|Gary Simmons|
1468|Treasurer|Catherine Howell|
1468|Treasurer|Gloria Ruiz|
1469|President|Gerald Martinez|Armed with a background in healthcare and a commitment to improving patient outcomes, this individual has made significant contributions to the field of medical research. Their groundbreaking discoveries and innovative treatments have saved countless lives and paved the way for new advancements in the fight against disease.
1469|President|Christine Riley|
1469|President|Diane Sanchez|
1469|President|Terri Warren|As a seasoned educator and lifelong learner, this individual is passionate about inspiring the next generation of leaders and thinkers. With a focus on fostering creativity and critical thinking skills, they have created dynamic learning environments where students are encouraged to explore their interests and pursue their passions.
1470|Secretary|Martha Austin|With a background in environmental science and a passion for conservation, this individual has dedicated their career to protecting our planet for future generations. Through their research and advocacy work, they have raised awareness about the urgent need to address pressing environmental issues such as climate change and biodiversity loss. Their tireless efforts to promote sustainable practices and preserve natural habitats have made a significant impact on efforts to safeguard our planet's fragile ecosystems.
1470|Secretary|Janet Marshall|
1470|Secretary|Dorothy Coleman|
1470|Secretary|Arthur Hamilton|
1471|Vice President|Amanda Davis|
1472|President|Christopher Black|
1472|President|Sharon Meyer|
1472|President|Patrick Davis|
1473|Treasurer|Zachary Alvarez|
1473|Treasurer|Arthur Richardson|
1473|Treasurer|Brian Grant|
1473|Treasurer|Stephanie Allen|
1474|Treasurer|Marilyn Thomas|
1474|Treasurer|Jacqueline Wood|
1474|Treasurer|Jean Hill|
1474|Treasurer|Willie Medina|With a passion for innovation and problem-solving, this individual brings a wealth of experience in research and development to every project undertaken. Their dedication to pushing boundaries and exploring new possibilities has led to groundbreaking advancements in various fields, earning them recognition as a visionary thinker and a leader in their industry.
1475|Treasurer|Carl Elliott|With a background in healthcare and a passion for serving others, this individual has devoted their life to improving the well-being of their community. Whether it's providing compassionate care to patients in need or advocating for policies that promote public health, they have consistently demonstrated a commitment to making a difference. Their unwavering dedication to their profession and their tireless efforts to address the evolving needs of society have earned them the respect and admiration of colleagues and peers alike.
1476|President|Wayne Castillo|
1477|Vice President|Kimberly Smith|
1477|Vice President|Steven Armstrong|
1478|President|Alan Jackson|
1478|President|Gary Stanley|
1478|President|Samuel Murray|
1479|Treasurer|Betty Phillips|
1480|Secretary|Janet Dixon|
1480|Secretary|Rebecca Owens|
1481|Vice President|Noah Willis|
1481|Vice President|James Bryant|
1481|Vice President|Alexander Banks|
1482|Treasurer|Rachel Dean|This individual's journey in the field of social work has been marked by a steadfast dedication to serving vulnerable populations and advocating for social justice. Their tireless efforts to empower individuals and communities facing adversity have made a lasting impact, fostering positive change and resilience in the face of systemic challenges.
1482|Treasurer|Janet Cooper|
1482|Treasurer|Darlene Castillo|
1483|Vice President|Gregory Carter|
1484|Treasurer|Christopher Thompson|
1484|Treasurer|Christine Riley|
1484|Treasurer|Kevin Roberts|
1484|Treasurer|Frances Ellis|
1485|Secretary|Samuel Burton|
1486|Vice President|Andrew Lee|
1486|Vice President|Benjamin Coleman|
1487|President|Margaret Nelson|
1487|President|Jordan Robertson|
1488|Secretary|Gregory Mitchell|
1488|Secretary|Richard Davis|
1488|Secretary|Deborah Stevens|
1488|Secretary|Victoria Hart|
1489|Treasurer|Bruce Hill|As a seasoned journalist, this individual has made a name for themselves by fearlessly pursuing truth and shedding light on pressing social and political issues. Their commitment to journalistic integrity and investigative reporting has earned them respect within the industry and sparked meaningful conversations that drive societal change.
1489|Treasurer|Eugene Ray|
1489|Treasurer|Victoria Brewer|
1490|Treasurer|Ann Hart|
1490|Treasurer|Jose Murphy|
1490|Treasurer|Bruce Perez|
1491|Secretary|Heather Riley|With a background in journalism and a passion for storytelling, this individual has dedicated their career to shining a light on important issues and amplifying the voices of those who are often overlooked. Through their work as a writer and reporter, they have challenged the status quo and sparked meaningful conversations about pressing social and political issues.
1492|President|Jason Ford|
1492|President|Jessica Hill|
1493|Treasurer|Austin Fuller|
1493|Treasurer|Vicki Dixon|
1493|Treasurer|Melissa Hunter|
1494|Secretary|Harry Rose|With a background in law and a passion for social justice, this individual has dedicated their career to fighting for the rights of the most vulnerable members of society. As a legal advocate and activist, they have worked tirelessly to challenge systemic injustice and hold those in power accountable for their actions.
1495|Treasurer|Alan Graham|
1495|Treasurer|Ethan Cox|
1496|Secretary|Janice Little|This individual's journey in the field of social work has been marked by a steadfast dedication to serving vulnerable populations and advocating for social justice. Their tireless efforts to empower individuals and communities facing adversity have made a lasting impact, fostering positive change and resilience in the face of systemic challenges.
1496|Secretary|Connie Collins|
1496|Secretary|Richard Henderson|
1497|President|Paul Larson|
1497|President|Albert Stewart|
1498|Vice President|Robert Welch|
1498|Vice President|Steven White|
1499|President|David Owens|
1499|President|Louis Rivera|
1499|President|Bryan Dean|
1499|President|Betty Perry|
1500|Secretary|Aaron Mitchell|
1500|Secretary|Dorothy Lopez|
1500|Secretary|Anne Olson|
1500|Secretary|Tyler Peters|
1501|Vice President|Frank Lewis|
1501|Vice President|Mark Gordon|
1502|Treasurer|Betty Andrews|
1502|Treasurer|Susan Romero|
1503|Vice President|Deanna Burns|
1503|Vice President|Deborah Simpson|
1503|Vice President|Ethan Wilson|
1504|Treasurer|Dylan Harper|
1504|Treasurer|Joyce Ryan|With a background in technology and a flair for innovation, this individual has played a key role in driving digital transformation across a wide range of industries. Their expertise in software development and project management has enabled organizations to streamline operations, increase efficiency, and stay ahead of the curve in an ever-evolving marketplace.
1505|President|Janet West|With a background in journalism and a passion for storytelling, this individual has dedicated their career to shining a light on important issues and amplifying the voices of those who are often overlooked. Through their work as a writer and reporter, they have challenged the status quo and sparked meaningful conversations about pressing social and political issues.
1505|President|Virginia Banks|
1506|Secretary|Mark Lopez|
1506|Secretary|Brian Welch|
1507|Treasurer|Christine Moreno|
1507|Treasurer|Susan Jordan|
1508|Treasurer|Edward Romero|
1508|Treasurer|Christopher Sanchez|A seasoned educator with a flair for curriculum development, this individual has spent years shaping the minds of future generations. Their commitment to fostering a love of learning and critical thinking skills among students has earned them accolades from colleagues and students alike, establishing them as a respected figure in the field of education.
1508|Treasurer|Roger Lopez|
1508|Treasurer|Wanda Snyder|
1509|Secretary|Sharon Howard|
1510|President|Jeffrey James|
1510|President|Sarah Kim|With a background in journalism and a passion for storytelling, this individual has dedicated their career to shining a light on important issues and amplifying the voices of those who are often overlooked. Through their work as a writer and reporter, they have challenged the status quo and sparked meaningful conversations about pressing social and political issues.
1511|Secretary|Christine Graham|
1511|Secretary|Harry Walker|
1511|Secretary|Kimberly Fuller|
1512|Vice President|Betty Ellis|
1512|Vice President|Laura Washington|
1512|Vice President|Joshua Jacobs|
1512|Vice President|Jennifer Fuller|
1513|Vice President|Michelle Peters|
1513|Vice President|Angela Cox|
1514|Secretary|Emily Watson|
1514|Secretary|Gabriel Stevens|
1515|Treasurer|Bryan Reed|
1515|Treasurer|Terri Taylor|
1515|Treasurer|Jose Schmidt|
1516|Vice President|Barbara Adams|
1517|Secretary|Maria Price|
1517|Secretary|Lawrence Henderson|
1518|President|Christine Holland|
1518|President|Raymond Perez|
1518|President|Roger Anderson|With a background in finance and a keen eye for detail, this individual has established themselves as a trusted advisor in the world of investment management. Their strategic insights and prudent decision-making have consistently delivered strong returns for their clients, earning them a reputation as a savvy investor and a thought leader in the financial sector.
1518|President|Louis Palmer|
1519|Vice President|Noah Jones|
1519|Vice President|Lawrence Young|
1520|Secretary|Adam Morales|
1521|Treasurer|Teresa Ward|
1521|Treasurer|Eugene Hunt|Armed with a background in healthcare and a commitment to improving patient outcomes, this individual has made significant contributions to the field of medical research. Their groundbreaking discoveries and innovative treatments have saved countless lives and paved the way for new advancements in the fight against disease.
1521|Treasurer|Arthur Nichols|
1522|Vice President|Jeffrey Matthews|
1522|Vice President|Ryan Long|
1522|Vice President|Larry Chapman|
1522|Vice President|Frank Spencer|
1523|Treasurer|Edward Green|
1523|Treasurer|Martha Watson|
1523|Treasurer|Jordan Walker|
1523|Treasurer|Betty Peterson|
1524|President|Raymond Pearson|
1524|President|Jean Nelson|
1524|President|Douglas Ruiz|With a background in finance and a keen eye for detail, this individual has established themselves as a trusted advisor in the world of investment management. Their strategic insights and prudent decision-making have consistently delivered strong returns for their clients, earning them a reputation as a savvy investor and a thought leader in the financial sector.
1524|President|Mildred Palmer|
1525|President|Emily Payne|
1526|Vice President|Dylan Roberts|
1526|Vice President|Crystal Bennett|
1527|Secretary|Margaret Stewart|
1528|President|Gregory Warren|
1528|President|Peter Smith|
1528|President|Gregory Boyd|
1529|President|Olga Gonzalez|
1530|Vice President|Janice Cook|
1530|Vice President|Donna Perkins|
1530|Vice President|Timothy Lynch|This individual's journey in the field of social work has been marked by a steadfast dedication to serving vulnerable populations and advocating for social justice. Their tireless efforts to empower individuals and communities facing adversity have made a lasting impact, fostering positive change and resilience in the face of systemic challenges.
1530|Vice President|Cheryl Richardson|
1531|Secretary|Austin Hanson|
1531|Secretary|Katherine Martinez|
1532|President|Debra Palmer|
1532|President|Joyce Cooper|
1532|President|Gregory Stevens|
1533|Vice President|George Andrews|A seasoned educator with a flair for curriculum development, this individual has spent years shaping the minds of future generations. Their commitment to fostering a love of learning and critical thinking skills among students has earned them accolades from colleagues and students alike, establishing them as a respected figure in the field of education.
1533|Vice President|Teresa Fisher|
1533|Vice President|Mary Shaw|Armed with a deep understanding of human behavior and a commitment to improving mental health outcomes, this individual has dedicated their career to providing compassionate care and support to those in need. Their work as a therapist and counselor has touched the lives of countless individuals, helping them navigate life's challenges and find hope in difficult times.
1534|Secretary|Peter Brown|
1535|Treasurer|Patricia Washington|A seasoned journalist and storyteller, this individual has spent their career shining a light on important issues and giving voice to the voiceless. Whether it's reporting from conflict zones around the world or uncovering corruption and injustice in their own community, they have demonstrated a fearless commitment to truth and integrity in journalism. Their dedication to holding power to account and amplifying marginalized voices has earned them recognition as a trusted and respected journalist.
1535|Treasurer|Cynthia Baker|
1535|Treasurer|Ruth Wells|
1535|Treasurer|Janet Fowler|
1536|President|Debra Stevens|
